32 1 50 148.949649 32
32 2 50 72.206836 64 
32 4 50 36.146705 128
32 8 50 18.150050 256
32 16 50 9.121414 512
32 32 50 4.657599 1024
32 64 50 2.674449 2048
32 128 50 1.718581 4096
