64 1 50 115.123633 64
64 2 50 52.988778 128
64 4 50 26.567638 256
64 8 50 13.521395 512
64 16 50 6.884716 1024
64 32 50 4.248914 2048
64 64 50 2.449420 4096
64 128 50 1.430185 8192
