64 1 0 120.399786 64
64 2 0 57.039133 128
64 4 0 28.674156 256
64 8 0 14.587537 512
64 16 0 7.371191 1024
64 32 0 4.158686 2048
64 64 0 2.341374 4096
64 128 0 1.358241 8192
